Date,BRAND,SKU,Actual Price,Recommended Price,Difference
17-07-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,12.99,0.04
17-07-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.49,0
17-07-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,13.49,0.09
17-07-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.49,13.99,1.5
17-07-2016,BECKS,6 Pk 12 Oz Glass,11.39,10.99,0.4
17-07-2016,MILLER LITE,6 Pk 12 Oz Glass,10.99,10.99,0
17-07-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,13.49,1
17-07-2016,MILLER LITE,12 Pk 12 Oz Can,14.99,13.49,1.5
17-07-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,14.99,13.49,1.5
17-07-2016,BUD LIGHT,6 Pk 12 Oz Glass,10,9.49,0.51
17-07-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,12.49,0
17-07-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.99,0.5
17-07-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.49,13.49,1
17-07-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,12.49,1
17-07-2016,BUDWEISER,6 Pk 12 Oz Glass,10,9.99,0.01
17-07-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.98,10.99,0.01
17-07-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.65,9.49,2.16
17-07-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49,12.99,0.5
24-07-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,12.49,13.99,1.5
24-07-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.45,13.49,1.04
24-07-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.49,0
24-07-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,13.99,0.59
24-07-2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99,13.49,0.5
24-07-2016,BECKS,6 Pk 12 Oz Glass,11.49,11.49,0
24-07-2016,MILLER LITE,12 Pk 12 Oz Can,14,14.49,0.49
24-07-2016,MILLER LITE,12 Pk 12 Oz Glass,14,14.49,0.49
24-07-2016,MILLER LITE,6 Pk 12 Oz Glass,51.91049,10.99,40.92049
24-07-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,12.49,13.99,1.5
24-07-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49,10.49,0
24-07-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.98,13.49,0.49
24-07-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.55,12.99,0.44
24-07-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.92,13.99,1.07
24-07-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13,13.49,0.49
24-07-2016,BUDWEISER,6 Pk 12 Oz Glass,10.45,10.49,0.04
24-07-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49,10.99,0.5
24-07-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10,10.49,0.49
24-07-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49,12.49,0
31-07-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.99,0.5
31-07-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14,13.49,0.51
31-07-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,13.99,1.04
31-07-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.49,0
31-07-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,12.49,0.91
31-07-2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99,13.49,0.5
31-07-2016,BECKS,6 Pk 12 Oz Glass,11.49,11.99,0.5
31-07-2016,MILLER LITE,12 Pk 12 Oz Can,14.99,14.99,0
31-07-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,13.49,1
31-07-2016,MILLER LITE,6 Pk 12 Oz Glass,10.99,11.49,0.5
31-07-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99,13.99,0
31-07-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,10.99,0
31-07-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,13.99,1.5
31-07-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.49,0
31-07-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.49,13.99,1.5
31-07-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
31-07-2016,BUDWEISER,6 Pk 12 Oz Glass,10,10.99,0.99
31-07-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.98,11.49,0.51
31-07-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.65,10.49,1.16
31-07-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49,12.49,0
07-08-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,12.49,1
07-08-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99,13.99,0
07-08-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,13.49,0.54
07-08-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.43,13.49,0.06
07-08-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.53,13.49,0.04
07-08-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.99,12.99,0
07-08-2016,BECKS,6 Pk 12 Oz Glass,11.99,11.49,0.5
07-08-2016,MILLER LITE,6 Pk 12 Oz Glass,11.099,11.99,0.891
07-08-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,13.49,1
07-08-2016,MILLER LITE,12 Pk 12 Oz Can,14.49,14.49,0
07-08-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.93,13.49,0.44
07-08-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,9.99,1
07-08-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49,13.49,0
07-08-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.99,0.5
07-08-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49,13.49,0
07-08-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
07-08-2016,BUDWEISER,6 Pk 12 Oz Glass,10.43,10.49,0.06
07-08-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99,11.99,1
07-08-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.49,10.99,0.5
07-08-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11.43,12.49,1.06
14-08-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.99,0.5
14-08-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99,14.99,1
14-08-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,13.49,0.54
14-08-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.43,13.49,0.06
14-08-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.53,12.49,1.04
14-08-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.99,13.99,1
14-08-2016,BECKS,6 Pk 12 Oz Glass,11.99,11.99,0
14-08-2016,MILLER LITE,6 Pk 12 Oz Glass,11.099,11.99,0.891
14-08-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,14.99,0.5
14-08-2016,MILLER LITE,12 Pk 12 Oz Can,14.49,14.49,0
14-08-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.93,13.99,0.06
14-08-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,10.99,0
14-08-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49,12.99,0.5
14-08-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.99,0.5
14-08-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49,13.49,0
14-08-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.49,0
14-08-2016,BUDWEISER,6 Pk 12 Oz Glass,10.43,10.49,0.06
14-08-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99,10.49,0.5
14-08-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.49,10.99,0.5
14-08-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11.43,12.49,1.06
21-08-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.49,0
21-08-2016,CORONA EXTRA,6 Pk 12 Oz Glass,13.99,13.99,0
21-08-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,12.99,13.49,0.5
21-08-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,13.99,0.59
21-08-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.49,13.49,1
21-08-2016,BECKS,6 Pk 12 Oz Glass,11.99,11.99,0
21-08-2016,MILLER LITE,6 Pk 12 Oz Glass,10.49,11.49,1
21-08-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,10.99,0
21-08-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,13.99,1.5
21-08-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99,12.99,0
21-08-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49,13.99,0.5
21-08-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.89,12.99,0.9
21-08-2016,BUDWEISER,6 Pk 12 Oz Glass,10.45,10.49,0.04
21-08-2016,COORS LIGHT,6 Pk 12 Oz Glass,10,11.99,1.99
21-08-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10,10.99,0.99
28-08-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.99,0.5
28-08-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99,13.49,1.5
28-08-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,13.99,1.04
28-08-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.43,13.49,0.06
28-08-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.53,13.49,0.04
28-08-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.99,13.49,0.5
28-08-2016,BECKS,6 Pk 12 Oz Glass,11.99,11.99,0
28-08-2016,MILLER LITE,6 Pk 12 Oz Glass,10.99,11.99,1
28-08-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,14.49,0
28-08-2016,MILLER LITE,12 Pk 12 Oz Can,14.49,14.49,0
28-08-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.93,13.99,0.06
28-08-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,10.49,0.5
28-08-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.4,13.99,0.59
28-08-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.49,0
28-08-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49,13.99,0.5
28-08-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.49,0
28-08-2016,BUDWEISER,6 Pk 12 Oz Glass,10.45,10.49,0.04
28-08-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99,10.49,0.5
28-08-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.49,10.49,1
28-08-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11.43,12.99,1.56
04-09-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.49,0
04-09-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99,13.49,0.5
04-09-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,12.49,0.46
04-09-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,12.49,13.49,1
04-09-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.53,13.49,0.04
04-09-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.99,13.49,0.5
04-09-2016,BECKS,6 Pk 12 Oz Glass,11.99,11.49,0.5
04-09-2016,MILLER LITE,6 Pk 12 Oz Glass,11.099,11.49,0.391
04-09-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,13.49,1
04-09-2016,MILLER LITE,12 Pk 12 Oz Can,14.49,13.49,1
04-09-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.93,13.99,0.06
04-09-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,10.49,0.5
04-09-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
04-09-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.99,0.5
04-09-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49,12.49,1
04-09-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,12.99,0.5
04-09-2016,BUDWEISER,6 Pk 12 Oz Glass,10.43,10.99,0.56
04-09-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99,10.99,0
04-09-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.49,10.49,1
04-09-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11.43,12.49,1.06
11-09-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.99,0.5
11-09-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14,12.49,1.51
11-09-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,13.49,0.54
11-09-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.49,0
11-09-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,13.99,0.59
11-09-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.49,13.99,1.5
11-09-2016,BECKS,6 Pk 12 Oz Glass,11.39,11.99,0.6
11-09-2016,MILLER LITE,6 Pk 12 Oz Glass,10.99,11.49,0.5
11-09-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,14.49,0
11-09-2016,MILLER LITE,12 Pk 12 Oz Can,14.99,13.99,1
11-09-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,14.99,13.99,1
11-09-2016,BUD LIGHT,6 Pk 12 Oz Glass,10,10.49,0.49
11-09-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,12.99,0.5
11-09-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.49,0
11-09-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.49,13.99,1.5
11-09-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.49,0
11-09-2016,BUDWEISER,6 Pk 12 Oz Glass,10,10.49,0.49
11-09-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.98,11.49,0.51
11-09-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.65,10.99,0.66
11-09-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11,12.49,1.49
18-09-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.49,0
18-09-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99,13.99,0
18-09-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,13.49,0.54
18-09-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,12.49,12.99,0.5
18-09-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.53,13.49,0.04
18-09-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.99,13.49,0.5
18-09-2016,BECKS,6 Pk 12 Oz Glass,11.99,11.99,0
18-09-2016,MILLER LITE,6 Pk 12 Oz Glass,11.49,11.49,0
18-09-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,14.49,0
18-09-2016,MILLER LITE,12 Pk 12 Oz Can,14.49,14.99,0.5
18-09-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.93,13.99,0.06
18-09-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,10.49,0.5
18-09-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
18-09-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.49,0
18-09-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49,13.49,0
18-09-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.49,0
18-09-2016,BUDWEISER,6 Pk 12 Oz Glass,10.43,10.99,0.56
18-09-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99,11.99,1
18-09-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.49,10.99,0.5
18-09-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11.43,12.49,1.06
25-09-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.49,0
25-09-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99,13.99,0
25-09-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,11.49,1.46
25-09-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.43,13.49,0.06
25-09-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.53,13.99,0.46
25-09-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.99,13.99,1
25-09-2016,BECKS,6 Pk 12 Oz Glass,11.99,11.49,0.5
25-09-2016,MILLER LITE,6 Pk 12 Oz Glass,10.99,11.49,0.5
25-09-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,14.49,0
25-09-2016,MILLER LITE,12 Pk 12 Oz Can,14.49,14.99,0.5
25-09-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.93,13.99,0.06
25-09-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,9.99,1
25-09-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.4,13.49,0.09
25-09-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.49,0
25-09-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49,13.49,0
25-09-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.49,0
25-09-2016,BUDWEISER,6 Pk 12 Oz Glass,10.43,9.99,0.44
25-09-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99,11.99,1
25-09-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.49,10.99,0.5
25-09-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11.43,12.99,1.56
02-10-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.99,0.5
02-10-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99,14.99,1
02-10-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,13.99,1.04
02-10-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.43,13.49,0.06
02-10-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.53,13.99,0.46
02-10-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.99,13.49,0.5
02-10-2016,BECKS,6 Pk 12 Oz Glass,11.99,11.99,0
02-10-2016,MILLER LITE,6 Pk 12 Oz Glass,10.99,11.99,1
02-10-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,14.99,0.5
02-10-2016,MILLER LITE,12 Pk 12 Oz Can,14.49,14.99,0.5
02-10-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.93,13.99,0.06
02-10-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,9.49,1.5
02-10-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.4,13.49,0.09
02-10-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.99,0.5
02-10-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49,13.99,0.5
02-10-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.49,0
02-10-2016,BUDWEISER,6 Pk 12 Oz Glass,10.45,10.49,0.04
02-10-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99,11.49,0.5
02-10-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.49,10.99,0.5
02-10-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11.43,12.49,1.06
09-10-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,12.49,13.49,1
09-10-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.45,12.99,0.54
09-10-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.49,0
09-10-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,13.49,0.09
09-10-2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99,13.99,0
09-10-2016,BECKS,6 Pk 12 Oz Glass,11.49,11.49,0
09-10-2016,MILLER LITE,12 Pk 12 Oz Can,14,14.99,0.99
09-10-2016,MILLER LITE,12 Pk 12 Oz Glass,14,14.99,0.99
09-10-2016,MILLER LITE,6 Pk 12 Oz Glass,10,11.99,1.99
09-10-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,12.49,13.49,1
09-10-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49,10.99,0.5
09-10-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.98,13.99,0.01
09-10-2016,MAGIC HAT,6 Pk 12 Oz Glass,10.49,12.99,2.5
09-10-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.92,13.49,0.57
09-10-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13,12.99,0.01
09-10-2016,BUDWEISER,6 Pk 12 Oz Glass,10.45,10.49,0.04
09-10-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49,10.49,0
09-10-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10,10.49,0.49
09-10-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49,12.49,0
16-10-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.49,0
16-10-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99,14.99,1
16-10-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,12.49,0.46
16-10-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.43,13.99,0.56
16-10-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.53,13.49,0.04
16-10-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.99,13.99,1
16-10-2016,BECKS,6 Pk 12 Oz Glass,11.99,11.99,0
16-10-2016,MILLER LITE,6 Pk 12 Oz Glass,11.099,10.49,0.609
16-10-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,14.49,0
16-10-2016,MILLER LITE,12 Pk 12 Oz Can,14.49,14.49,0
16-10-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.93,12.99,0.94
16-10-2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99,10.99,0
16-10-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49,13.49,0
16-10-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.49,0
16-10-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49,13.49,0
16-10-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
16-10-2016,BUDWEISER,6 Pk 12 Oz Glass,10.43,9.99,0.44
16-10-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99,10.49,0.5
16-10-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.49,10.99,0.5
16-10-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11.43,12.49,1.06
23-10-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.49,0
23-10-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14,13.99,0.01
23-10-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,12.99,0.04
23-10-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.49,0
23-10-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,12.99,0.41
23-10-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.49,13.99,1.5
23-10-2016,BECKS,6 Pk 12 Oz Glass,11.39,11.49,0.1
23-10-2016,MILLER LITE,12 Pk 12 Oz Can,14.99,13.99,1
23-10-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,14.49,0
23-10-2016,MILLER LITE,6 Pk 12 Oz Glass,10.99,11.49,0.5
23-10-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99,13.49,0.5
23-10-2016,BUD LIGHT,6 Pk 12 Oz Glass,10,10.99,0.99
23-10-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,12.99,0.5
23-10-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.49,0
23-10-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.49,13.99,1.5
23-10-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
23-10-2016,BUDWEISER,6 Pk 12 Oz Glass,10,9.49,0.51
23-10-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.98,9.99,0.99
23-10-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.65,10.99,0.66
23-10-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49,12.49,0
30-10-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,12.49,1
30-10-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14,14.49,0.49
30-10-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,12.49,0.46
30-10-2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49,13.99,0.5
30-10-2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.4,13.99,0.59
30-10-2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.49,12.49,0
30-10-2016,BECKS,6 Pk 12 Oz Glass,11.39,11.99,0.6
30-10-2016,MILLER LITE,6 Pk 12 Oz Glass,10.99,11.99,1
30-10-2016,MILLER LITE,12 Pk 12 Oz Glass,14.49,14.99,0.5
30-10-2016,MILLER LITE,12 Pk 12 Oz Can,14.99,14.99,0
30-10-2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99,13.49,0.5
30-10-2016,BUD LIGHT,6 Pk 12 Oz Glass,10,10.99,0.99
30-10-2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49,13.99,1.5
30-10-2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49,12.49,0
30-10-2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.49,12.99,0.5
30-10-2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49,13.49,0
30-10-2016,BUDWEISER,6 Pk 12 Oz Glass,10,10.99,0.99
30-10-2016,COORS LIGHT,6 Pk 12 Oz Glass,10.98,10.49,0.49
30-10-2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.65,10.49,1.16
30-10-2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49,12.99,0.5
06-11-2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49,13.49,0
06-11-2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14,13.49,0.51
06-11-2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.95,12.99,0.04
